,ATE,CI2.5,CI97.5,pvalue,theta lower,theta upper,RV,rva,rmse ml_l,rmse ml_m
cytd_m,-0.027480816403691846,-0.07626822641330465,0.021306593605920954,0.26959216171497236,-0.11152846002428468,0.05656682721690098,0.03387712831955284,4.407480724028388e-06,0.8749612922856814,1.0966909412324064
dad_2_m,0.043044017410850566,-0.054617169471213825,0.14070520429291494,0.38766969150818353,-0.0423069147697383,0.12839494959143943,0.05176585531821186,4.798507606308632e-06,0.8749612922856814,1.0790623318752728
dcyt_m,-0.06884724490545496,-0.13434939176954708,-0.0033450980413628623,0.03939314410334243,-0.1552785491020288,0.017584059291118864,0.08051324308844138,0.031537662571364644,0.8749612922856814,1.0633371932518794
ddca_m,-0.02950601712000474,-0.10231627171605115,0.043304237476041674,0.42704042353506255,-0.11406820134597503,0.05505616710596556,0.036110480903395054,6.315997610209535e-06,0.8749612922856814,1.0899280769153383
dextran40_m,-0.09949362761268009,-0.13588753832409972,-0.06309971690126046,8.407977731462374e-08,-0.17403066242535606,-0.024956592800004118,0.13115168065714622,0.07367301606409664,0.8749612922856814,1.2252890884873853
dgsn_m,0.07174550334609679,-0.0019033109362989187,0.1453943176284925,0.056221789184329296,-0.013492065483839591,0.1569830721760332,0.08487556876033113,0.009134390917987453,0.8749612922856814,1.0777892384236702
drib_m,-0.03234937991092725,-0.09556449884108122,0.03086573901922672,0.31586959855552266,-0.11784793977789636,0.05314917995604186,0.039095902835657746,5.529744203363086e-06,0.8749612922856814,1.077863232277666
dttp_m,-0.046831800231009926,-0.11761672563096459,0.02395312516894474,0.19472553546510718,-0.12880586122625046,0.035142260764230604,0.05843457720193261,4.748765220987366e-06,0.8749612922856814,1.123065478304847
etoh_m,0.004849046535607257,-0.09305112105440153,0.10274921412561605,0.9226644185294239,-0.08098325310477825,0.09068134617599277,0.0059389389820038736,4.943056467413921e-06,0.8749612922856814,1.0745067226068565
fald_m,0.06723065152233615,0.002030716613844949,0.13243058643082734,0.04327883282000371,-0.01927369562998217,0.15373499867465446,0.07863647286597886,0.015264707971669431,0.8749612922856814,1.062617953312136
fe2_m,-0.06954408812481394,-0.12754696841050317,-0.011541207839124705,0.018775898658170292,-0.1428634592392517,0.003775282989623832,0.09510712600909714,0.04058846226650334,0.8749612922856814,1.2516674469822915
fe3_m,0.07031670950609725,-0.027504824961289087,0.1681382439734836,0.15887242400797674,-0.014914563409952938,0.15554798242214746,0.08326463425687497,4.783975952172987e-06,0.8749612922856814,1.0780342808929104
fol_m,0.062438228003495,0.007641581596222954,0.11723487441076705,0.02552997604529685,-0.024031323922085922,0.14890777992907592,0.0732727730015411,0.01615266453592087,0.8749612922856814,1.06353060084564
for_m,0.028379310084626786,-0.06520221896829724,0.1219608391375508,0.5522620091830144,-0.05946558684479991,0.11622420701405348,0.03347937854164137,3.853046806171208e-06,0.8749612922856814,1.0492992891576913
fru_m,0.05027731788524361,-0.01105266335812563,0.11160729912861285,0.1081099900771097,-0.03613796644897741,0.13669260221946464,0.059476647950239256,4.039816257056106e-06,0.8749612922856814,1.065275236435066
fuc_L_m,0.09064641406390575,0.01299855227273529,0.16829427585507623,0.022133472145584067,0.004721431957824707,0.1765713961699868,0.10519137120057143,0.01971399528489887,0.8749612922856814,1.0667911822585425
fum_m,0.067484275699408,0.013630465252900709,0.12133808614591529,0.014048015306701902,-0.018445480079887583,0.15341403147870358,0.07942683868766633,0.019880031787440217,0.8749612922856814,1.069648266985199
gal_m,-0.07922595236376608,-0.1454482621591976,-0.01300364256833457,0.019035791758646645,-0.1634415024185668,0.004989597691034645,0.09436793475172993,0.022783806810821386,0.8749612922856814,1.0898090515421126
galmannan_m,0.07237677711373423,0.01625282103081812,0.12850073319665034,0.0114862800658335,-0.013079969582800555,0.15783352381026902,0.08537926040381215,0.021188010033837048,0.8749612922856814,1.0749726322291848
gam_m,-0.007824745799354325,-0.056773513172581225,0.04112402157387257,0.7540438862676634,-0.09138441406980552,0.07573492247109687,0.009823613207399995,6.516075142162737e-06,0.8749612922856814,1.1036966451426393
