,ATE,CI2.5,CI97.5,pvalue,theta lower,theta upper,RV,rva,rmse ml_l,rmse ml_m
glyc3p[e],0.07772874867562368,0.002699391532576048,0.15275810581867133,0.04230785483391961,-0.010440524205032109,0.16589802155627947,0.08870944928960596,0.018058676384506117,0.8791887040996684,1.0465897229409546
tyr_L[e],0.11258615607699518,0.06035979731224909,0.16481251484174128,2.3876926288912055e-05,0.02782217745614557,0.1973501346978448,0.13054937156616614,0.07782634082453317,0.8791887040996684,1.0827648026332386
fol[e],0.1112820065662776,0.04851466287795418,0.174049350254601,0.0005110898828801729,0.026293743096643105,0.19627027003591208,0.12882418423022984,0.06608393308924954,0.8791887040996684,1.0802000526072764
dad_2[e],0.050662235384787556,-0.02689738810798447,0.12822185887755957,0.20045519204092643,-0.038748674510825566,0.14007314528040068,0.05797041438448528,5.395284422523294e-06,0.8791887040996684,1.034658594385336
h[e],-0.06611070130487476,-0.1405325445379609,0.00831114192821139,0.08166906028135215,-0.15753092440988722,0.025309521800137708,0.0733770609564756,0.004206897611993873,0.8791887040996684,1.010788930059386
q8[e],0.09769596322977937,0.01671566892860983,0.1786762575309489,0.018052824272534972,0.011992339319642165,0.18339958713991658,0.1131572125775902,0.030562129558866596,0.8791887040996684,1.0736157310651666
nmn[e],0.10414035599489119,0.036224430474843625,0.17205628151493874,0.0026527257364230457,0.02010972754276799,0.18817098444701438,0.12238108729743018,0.05405520445265344,0.8791887040996684,1.0935754710744092
csn[e],0.09495719949968782,0.02302087779193286,0.16689352120744277,0.009676316122260734,0.009504177443297596,0.18041022155607805,0.11047444868870913,0.04336576856424088,0.8791887040996684,1.077145526123505
cobalt2[e],0.10403606764060147,0.031024827880680908,0.17704730740052205,0.005225143283856081,0.017567747416727494,0.19050438786447543,0.1190380653961108,0.04498212373243133,0.8791887040996684,1.0632585405644548
arg_L[e],-0.035133528464295315,-0.12689324234198107,0.056626185413390435,0.4529878397562347,-0.1281303841514651,0.05786332722287448,0.039038276157019394,5.281560896264246e-06,0.8791887040996684,0.9957458106631585
gly[e],-0.04571969687740293,-0.12918432027393073,0.037744926519124866,0.28299480119296383,-0.13353592491259197,0.04209653115778611,0.053394187711932745,3.3390481861852823e-06,0.8791887040996684,1.053739019397088
ala_L[e],0.06433081158046429,-0.017432068377584334,0.14609369153851293,0.12305067199010133,-0.02703816968637382,0.1556997928473024,0.07151340298807592,5.1652903771344305e-06,0.8791887040996684,1.0115079161161047
his_L[e],-0.04891539356926284,-0.1328295785117359,0.03499879137321022,0.25324400148691906,-0.13887972852263303,0.04104894138410734,0.05569445963623869,4.16731589531516e-06,0.8791887040996684,1.0284385715653765
trp_L[e],0.04541583561868302,-0.03965132782351312,0.13048299906087918,0.2953811543659235,-0.04346560611750837,0.1342972773548744,0.052430350553620685,4.201954255119267e-06,0.8791887040996684,1.0411677774259975
phe_L[e],-0.0003049643043504092,-0.10681939391501893,0.10620946530631811,0.9955225944230724,-0.08772450446328366,0.08711457585458283,0.0003662508521354969,4.595789819183059e-06,0.8791887040996684,1.060113335844324
cl[e],0.10519551798043719,0.03233927530880251,0.17805176065207187,0.004655547356138825,0.020274074709479395,0.190116961251395,0.12232799937751278,0.04771094885813183,0.8791887040996684,1.082112431229398
ura[e],0.017955299567789254,-0.06571691002211125,0.10162750915768975,0.6740540969307691,-0.07230597659002846,0.10821657572560697,0.020750894104507665,4.922459407762071e-06,0.8791887040996684,1.0265117392961305
mqn8[e],0.017274594838164854,-0.07423918413513445,0.10878837381146414,0.7114029632439736,-0.07273328485033928,0.10728247452666897,0.0200278590715934,4.997286215146528e-06,0.8791887040996684,1.029417292916061
pi[e],-0.0064509627260305085,-0.08974453659477184,0.07684261114271083,0.8793476167622543,-0.09810976806193097,0.08520784260986997,0.0073927861802092956,4.889821066146957e-06,0.8791887040996684,1.0110548144330418
4hbz[e],0.0251634033351801,-0.05502610819637963,0.10535291486673984,0.5385315403251957,-0.06060241789642155,0.11092922456678175,0.030452851877809294,5.451292626871267e-06,0.8791887040996684,1.080037912033848
ncam[e],0.03607500985573378,-0.03840458808884699,0.11055460780031455,0.34245277727745715,-0.05447182339615271,0.12662184310762026,0.041124228060780386,6.596563245677618e-06,0.8791887040996684,1.0225979889037875
fe2[e],0.10467279092787787,0.022827706951191892,0.18651787490456384,0.012189009098416432,0.017800484379329434,0.1915450974764263,0.11919876785515804,0.03703325531328508,0.8791887040996684,1.0582898552647981
fru[e],-0.06590682352715814,-0.14198354515179595,0.010169898097479674,0.08951588177938379,-0.15669659264780966,0.024882945593493397,0.07364797137541325,0.0023664566012402133,0.8791887040996684,1.0177853436194237
hxan[e],-0.06996200440242631,-0.14236063820098688,0.002436629396134246,0.058225016285588585,-0.15988874646884466,0.019964737663992024,0.07871361155388693,0.010763816705656794,0.8791887040996684,1.0271089612881135
ac[e],-0.012542969062535943,-0.09713458582606835,0.07204864770099645,0.771344205042007,-0.10233007481795603,0.07724413669288416,0.014618509616770843,3.547981492136994e-06,0.8791887040996684,1.0320477521168805
glc_D[e],-0.0607128838628748,-0.12953793562965174,0.00811216790390213,0.08381806365320194,-0.14895046172881957,0.027524694003069956,0.06994567895156638,0.0034679730111806892,0.8791887040996684,1.0475336840869611
for[e],-0.010819732728355106,-0.08801155142448097,0.06637208596777075,0.7835298709631907,-0.10042562826073118,0.07878616280402095,0.012648494508243244,3.7615225952677685e-06,0.8791887040996684,1.0341632130026217
met_L[e],0.028663358296442343,-0.049296466718194765,0.10662318331107945,0.47114539110445564,-0.06368952382316137,0.12101624041604606,0.03218547707503895,5.546328831603976e-06,0.8791887040996684,1.002947269555119
glu_L[e],0.025014577892359488,-0.051335090475780235,0.10136424626049921,0.520778071026141,-0.06422575399913798,0.11425490978385695,0.029114237276880162,4.936077591408858e-06,0.8791887040996684,1.0380306522411191
gam[e],0.08420867716439553,0.014352962630168123,0.15406439169862296,0.0181438364330427,-0.0014467843494178345,0.1698641386782089,0.09839680194812857,0.03415575984874161,0.8791887040996684,1.0761833990887488
o2[e],0.05126576272218334,-0.029427032525503265,0.13195855796986994,0.21305651232841882,-0.038334499758111866,0.14086602520247854,0.05851995008945872,4.090356393197842e-06,0.8791887040996684,1.0324360003804727
mqn7[e],0.09864674737367111,0.028082264914508687,0.16921122983283354,0.0061446098607400475,0.01330958909962729,0.18398390564771494,0.11465227956070614,0.03979772669613205,0.8791887040996684,1.078008843698117
acald[e],-0.007810379577562271,-0.08196798631795067,0.06634722716282614,0.8364581151842984,-0.09172765042169759,0.07610689126657305,0.009764096733999882,3.926756192992072e-06,0.8791887040996684,1.1043038702526287
arab_D[e],0.038707070394185646,-0.03665096229654639,0.11406510308491769,0.3140691871956218,-0.04867223677194273,0.12608637756031402,0.04561685031157295,6.465687997850035e-06,0.8791887040996684,1.0594471870770275
adn[e],0.041323160198249005,-0.03465491529975683,0.11730123569625484,0.28642794216404066,-0.04514425290973457,0.12779057330623259,0.04912298386971583,3.914628438009972e-06,0.8791887040996684,1.0704293859275424
cys_L[e],0.009420134414684091,-0.06839287106772524,0.08723313989709341,0.8124430237495748,-0.07935857289151295,0.09819884172088113,0.011123744226371489,4.957157296884298e-06,0.8791887040996684,1.0438181992366744
ttdca[e],-0.06189868062483711,-0.14427804647929668,0.02048068522962246,0.14083491795684341,-0.15343954142111887,0.02964218017144464,0.06878150933072341,4.885541675998901e-06,0.8791887040996684,1.009823493226538
anzp[e],-0.014444044702127906,-0.10233071713783663,0.07344262773358083,0.7473639208243616,-0.10837420930930818,0.07948611990505237,0.01607953162749014,4.881842334258377e-06,0.8791887040996684,0.9865036940607744
nac[e],-0.013291165108309173,-0.10305500051953802,0.07647267030291967,0.7716569307466223,-0.10452114379397472,0.07793881357735637,0.01524062814209022,5.128236377563607e-06,0.8791887040996684,1.0157154687962875
man[e],0.028951221100796447,-0.05006501417991751,0.1079674563815104,0.47268164688836234,-0.05875430334237463,0.11665674554396752,0.03419563496491907,5.964275199901556e-06,0.8791887040996684,1.0560175928248647
ocdcea[e],0.08642159376696296,0.006024439163911002,0.16681874837001492,0.035132238197556266,0.00214681757712519,0.1706963699568007,0.10241140420741143,0.021561518344110756,0.8791887040996684,1.0933034236233938
orn[e],-0.014208852015786932,-0.08929432424760338,0.060876620216029506,0.7107156204667204,-0.10480398105376691,0.07638627702219304,0.016397314180248344,3.441955561717795e-06,0.8791887040996684,1.0228139794148514
uri[e],0.029092022888229072,-0.05147287297130165,0.10965691874775979,0.4791042831512161,-0.05966007128275708,0.11784411705921521,0.03396088060287848,4.8682858785433135e-06,0.8791887040996684,1.0435737585522225
raffin[e],0.11469333640852596,0.06758136968665121,0.1618053031304007,1.8285783571293564e-06,0.029419414333514263,0.19996725848353764,0.13208100101381373,0.08231232667937326,0.8791887040996684,1.0760270281347206
sucr[e],0.11241248934443436,0.0520722832528479,0.17275269543602081,0.0002608449208871103,0.02719390018358138,0.19763107850528733,0.12971482236713316,0.07001927098679064,0.8791887040996684,1.0771304056938344
gthox[e],0.08863721717427825,0.00210701906210993,0.17516741528644658,0.044676317788781394,0.003017149167560032,0.17425728518099648,0.10333338147406097,0.015185968331611496,0.8791887040996684,1.0760061737788764
dcyt[e],0.09463204809237953,0.014976305103818352,0.17428779108094072,0.019887561196968228,0.007334384335728125,0.18192971184903095,0.10792433306315961,0.03233922892576218,0.8791887040996684,1.0547301900667478
dgsn[e],0.009568273650804413,-0.07637402119439253,0.09551056849600136,0.8272654613829941,-0.08520457663564641,0.10434112393725524,0.010587023810442249,4.868332463196195e-06,0.8791887040996684,0.9778051292333045
inulin[e],0.10954802911843854,0.05864827384055637,0.1604477843963207,2.4615644838319837e-05,0.026579420819192595,0.1925166374176845,0.1298289864185158,0.08000699132130099,0.8791887040996684,1.106320668742603
czp[e],0.027440424969673506,-0.05243914300988852,0.10731999294923553,0.5007617755847578,-0.061534524401242845,0.11641537434058985,0.03198537361580797,4.972323852500705e-06,0.8791887040996684,1.0410311614769363
na1[e],0.11140993227806481,0.04175428468756737,0.18106557986856225,0.0017194665128082804,0.02618419167919031,0.1966356728769393,0.12862741926056315,0.0560535175515384,0.8791887040996684,1.0772231311491873
ade[e],-0.040886216202094726,-0.11847157402462463,0.03669914162043517,0.3016652061726697,-0.1319827510332644,0.05021031862907494,0.04620455210178565,5.740588989661038e-06,0.8791887040996684,1.0161866891423756
h2s[e],-0.006718348827581739,-0.08639351812193036,0.07295682046676688,0.8687333820016995,-0.09769611494990359,0.08425941729474011,0.007755334003484276,4.935567970951057e-06,0.8791887040996684,1.0186205160827722
actn_R[e],0.02347192269701886,-0.06552073593442462,0.11246458132846235,0.6051960184073791,-0.06419565250335957,0.1111394978973973,0.027827344708409227,5.020658750758952e-06,0.8791887040996684,1.0566933271764645
amp[e],0.10251426958449643,0.0394572715662105,0.16557126760278235,0.0014405955989554191,0.01848004535817578,0.18654849381081706,0.1205880947480743,0.05115623821241145,0.8791887040996684,1.0938138141546745
3mop[e],0.10315877152321919,0.03802383228787179,0.16829371075856658,0.0019083789380421436,0.018925697972691585,0.1873918450737468,0.12102936771955028,0.05724664681517141,0.8791887040996684,1.0911620857775517
2obut[e],0.07141661834394888,-0.008190605944284585,0.15102384263218235,0.07869515882280476,-0.019675269551208532,0.1625085062391063,0.07929729994901738,0.005370451967350949,0.8791887040996684,1.0139187391221347
dextran40[e],0.08494549689320684,0.008008892899508319,0.16188210088690536,0.03046504417806784,-0.000710377803456147,0.17060137158986982,0.09921231375285319,0.022975861986238424,0.8791887040996684,1.0760777917992104
acmana[e],0.11721531776715112,0.06090610486638013,0.17352453066792212,4.5048733605686594e-05,0.03266203227868242,0.20176860325561982,0.1358407050350784,0.06795097700650339,0.8791887040996684,1.084531964078356
chor[e],0.10139039412594604,0.04132490945606769,0.1614558787958244,0.0009382582659577236,0.01885796549572799,0.1839228227561641,0.12138146686080732,0.06021443270029632,0.8791887040996684,1.1135894690180475
tre[e],0.10625607051269677,0.030150840813753688,0.18236130021163985,0.006210624175258364,0.021198882890735404,0.19131325813465813,0.12329599854916909,0.044805932065519444,0.8791887040996684,1.080231452057232
no2[e],-0.03202807465819736,-0.10675426179110885,0.042698112474714126,0.4008793073993423,-0.12273500577347637,0.05867885645708165,0.03653370215633856,6.0498329757695565e-06,0.8791887040996684,1.0209859580598606
etoh[e],-0.03748884378789794,-0.12633323865421914,0.051355551078423246,0.4082213097244457,-0.13205719679438144,0.057079509218585546,0.04092290325811185,5.501608546892901e-06,0.8791887040996684,0.9791206014058728
pydxn[e],0.06564903368967621,-0.019159331589069184,0.1504573989684216,0.12922069078094062,-0.022770099256692933,0.15406816663604536,0.07526115354227737,3.4201605931329553e-06,0.8791887040996684,1.0449333142853527
amylose300[e],0.08528388029201697,0.026004409219992926,0.14456335136404103,0.004806096264585894,0.00513714891163046,0.16543061167240347,0.10605244788077701,0.047071241813176276,0.8791887040996684,1.149106057455737
acnam[e],0.07500704613942684,0.009215307177756885,0.14079878510109678,0.025450723694885487,-0.008711359770875907,0.1587254520497296,0.0900860007737148,0.027101242081988015,0.8791887040996684,1.1020764660700633
fuc_L[e],-0.042341695416452135,-0.11734560313569341,0.03266221230278914,0.2685310768478393,-0.1309252939152749,0.04624190308237065,0.04913112879727155,4.398986177456738e-06,0.8791887040996684,1.0448573057563644
ddca[e],0.06632772255948215,-0.015406929798002234,0.14806237491696653,0.11171943738113994,-0.018211271504729593,0.1508667166236939,0.07935305986281413,5.330785417780684e-06,0.8791887040996684,1.0925054579452795
starch1200[e],0.09298206647837315,0.014445724058031462,0.17151840889871484,0.02031527676093049,0.008333603876605075,0.1776305290801412,0.10927822894396373,0.030825847374020155,0.8791887040996684,1.0875517009945035
pyr[e],-0.020607896062883078,-0.09882637187236341,0.057610579746597265,0.6055865538402672,-0.11111034748451437,0.06989455535874822,0.02371678974461188,4.083207318896826e-06,0.8791887040996684,1.0237064451347686
cit[e],0.058703490443787316,-0.014541682612794808,0.13194866350036943,0.11621893200983162,-0.030187283403986763,0.1475942642915614,0.06723164374105188,5.865352119171022e-06,0.8791887040996684,1.0400505103170266
glyc[e],-0.03537132087211856,-0.11891512641155358,0.04817248466731645,0.40663924625702874,-0.12821127387513212,0.05746863213089499,0.03936227176405404,5.8160354675318265e-06,0.8791887040996684,0.9974152226105746
rib_D[e],0.03861363682206825,-0.03927345262631387,0.11650072627045036,0.33120970305447317,-0.05186178582526787,0.12908905946940435,0.04398702373587379,4.347639947026642e-06,0.8791887040996684,1.0232722475334475
malt[e],0.02092863480099747,-0.05452933975596449,0.09638660935795942,0.5867129699212393,-0.06866251383604799,0.11051978343804295,0.024323311369950754,4.786323186235709e-06,0.8791887040996684,1.0341037599838263
metsox_S_L[e],0.11066315573145709,0.050122957725565874,0.1712033537373483,0.00034009479779580526,0.02708948071988279,0.19423683074303139,0.13017514966465316,0.07008907455669894,0.8791887040996684,1.0982511059407722
2dmmq8[e],0.09647506063104505,0.024823142941720958,0.16812697832036916,0.008315702827298363,0.012728511653967614,0.1802216096081225,0.11428182327369832,0.040026791141174196,0.8791887040996684,1.098538797816846
xyl_D[e],0.007278615689333633,-0.06944896700627345,0.08400619838494072,0.8525010339720853,-0.08118950360366559,0.09574673498233285,0.008636373898186151,4.956315207651764e-06,0.8791887040996684,1.047508893171009
4abz[e],0.0891487461686801,0.011121805211730645,0.16717568712562955,0.02513423390960013,0.004482262659074601,0.1738152296782856,0.10500225269311814,0.0251203213786537,0.8791887040996684,1.0879042979008955
btn[e],0.10006381479402403,0.016200411503204754,0.1839272180848433,0.019357060131589283,0.014357090617715645,0.1857705389703324,0.11572739936181618,0.03025960235738558,0.8791887040996684,1.0732028451015356
ins[e],-0.04275831716646657,-0.11628680710668306,0.030770172773749924,0.2543866993230369,-0.13132301433540766,0.045806380002474514,0.04961256965439926,5.903995382551532e-06,0.8791887040996684,1.0450535562699836
xan[e],0.032361827023261965,-0.04720950424472752,0.11193315829125144,0.42538049638342457,-0.057471260020473945,0.12219491406699787,0.037259421386929385,5.6510172436001285e-06,0.8791887040996684,1.0308883466472363
arabinoxyl[e],0.11884999045210379,0.07518455852236823,0.16251542238183936,9.570601959966809e-08,0.033814795160979724,0.20388518574322784,0.13687277627435293,0.08255827881507083,0.8791887040996684,1.078200148215047
arabinogal[e],0.06679391976853476,-0.011687935953702294,0.1452757754907718,0.09530069853824416,-0.019151878781732593,0.15273971831880212,0.07863350208070967,0.0009281501540349367,0.8791887040996684,1.0746914754962305
indole[e],0.06374434975034624,-0.010521204769889173,0.13800990427058163,0.09251149705001649,-0.02199090625286257,0.14947960575355504,0.07536115463366361,0.001787432831742926,0.8791887040996684,1.077635077797189
4abut[e],0.06373972943639407,-0.007479826991841382,0.13495928586462952,0.07941012594208177,-0.02204090028645171,0.14952035915923984,0.07531760668788227,0.004920890739141629,0.8791887040996684,1.0770690151051179
lcts[e],0.10629548712954434,0.040814848281993985,0.17177612597709468,0.0014644753393725334,0.022467751043835166,0.19012322321525352,0.12502718979181415,0.05985770474556521,0.8791887040996684,1.0957915345177294
fum[e],-0.04960023873868371,-0.12490530013619461,0.025704822658827196,0.19672280015890498,-0.13673154805239915,0.03753107057503174,0.05823200761309569,6.617696059095961e-06,0.8791887040996684,1.061710581009831
arabinan101[e],0.04997467126153319,-0.027851657744619417,0.1278010002676858,0.2081918511014349,-0.032276961793617755,0.13222630431668414,0.06202696489722285,6.403593508344728e-06,0.8791887040996684,1.1244171352214685
mnl[e],0.10169950755074195,0.024327385565803786,0.17907162953568012,0.009988795085398664,0.012919228625579635,0.19047978647590424,0.11367875196484736,0.04322806899896214,0.8791887040996684,1.0363373671973901
amylopect900[e],0.06153775757396157,0.004913649048810774,0.11816186609911236,0.03316805978846877,-0.023223977012630667,0.14629949216055382,0.07365585943065996,0.0180301317809968,0.8791887040996684,1.0901668884720155
pullulan1200[e],0.09316697961437755,-0.003907927096579472,0.19024188632533456,0.059963476404695334,0.006688989142867072,0.17964497008588803,0.10729827179666443,0.011997925882895936,0.8791887040996684,1.064811493272889
bglc[e],0.06501359772890389,-0.0067876580676928255,0.1368148535255006,0.07595060736979928,-0.020778599977157364,0.15080579543496514,0.07675286167670868,0.004898773482219647,0.8791887040996684,1.0767921870653456
succ[e],-0.04222656732161576,-0.13027816170070822,0.0458250270574767,0.347252209243311,-0.13349410809743253,0.04904097345420102,0.04759507725524836,6.0127799246347104e-06,0.8791887040996684,1.0142117389587078
nh4[e],0.007813856470984922,-0.07218862374009044,0.08781633668206029,0.8481886937974609,-0.08198746546456143,0.09761517840653128,0.0091314239207189,4.868577926930903e-06,0.8791887040996684,1.031952834805139
7a_czp[e],0.03977845975120446,-0.03376320491994857,0.11332012442235749,0.28908160475585665,-0.05140919793043691,0.13096611743284584,0.044937627050500265,4.500515531054363e-06,0.8791887040996684,1.0152339664484729
gcald[e],-0.042147863095954016,-0.12524825886641922,0.04095253267451117,0.32018478682912643,-0.12999011125315885,0.04569438506125083,0.04931421099689697,6.302107815586651e-06,0.8791887040996684,1.0536652270490208
kestopt[e],0.07728626946550647,0.0065404487492065205,0.1480320901818064,0.032260928783248155,-0.00665809780395904,0.16123063673497198,0.09245275918901975,0.021876631341412055,0.8791887040996684,1.0988379941119422
malttr[e],0.05794834779649347,-0.020715869696871995,0.13661256528985893,0.14879067283664046,-0.031029842011102267,0.14692653760408922,0.06633351608719441,5.166850947574312e-06,0.8791887040996684,1.039097563527397
gal[e],-0.0703840616152775,-0.14615121861893185,0.005383095388376863,0.0686505389285679,-0.15803190549458168,0.01726378226402671,0.08114032646377095,0.008023010383144385,0.8791887040996684,1.0535842474737989
